,CoC,Year,Organization Name,Project Name,Project Type,Bed Type,Geo Code,Inventory Type,Total Year Round Beds,Total Seasonal Beds,PIT Count,Total Beds,State,County
195740,CA-603,2020,Housing Authority of the County of Santa Barbara,Rancho Hermosa II,PSH,,63372,C,88,,71.0,88,CA,Santa Maria
195741,CA-524,2020,Veteran Affairs,HUD-VASH,PSH,,60684,C,18,,1.0,18,CA,Chico
195743,CA-524,2020,Sutter County,Sutter County Homeless to Housed Project,ES,V,69101,C,8,,8.0,8,CA,Sutter County
195745,CA-524,2020,The Salvation Army,Rapid Rehousing Program,RRH,,69101,C,39,,39.0,39,CA,Sutter County
195747,CA-603,2020,Housing Authority of the County of Santa Barbara,Rancho Hermosa I,OPH,,63372,C,66,,66.0,66,CA,Santa Maria
195749,CA-515,2020,The Gathering Inn,Interim Care Program,ES,F,69061,C,6,,6.0,6,CA,Placer County
195751,CA-613,2020,WomanHaven Inc,CFS Transitional Housing (VOCA),TH,,61122,C,48,,10.0,48,CA,El Centro
195754,CA-524,2020,The Salvation Army,Hope Vista,TH,,69115,C,42,,3.0,42,CA,Yuba County
195755,CA-524,2020,County of Yuba,Home Safe,OPH,,69115,C,4,,1.0,4,CA,Yuba County
195756,CA-524,2020,Sutter County CalWORKs,Emergency Motel Project,ES,V,69101,C,60,,19.0,60,CA,Sutter County
195758,CA-503,2020,Women Escaping A Violent Environment,Emergency Shelter Program,ES,F,69067,C,60,0.0,57.0,60,CA,Sacramento County
195759,CA-608,2020,Department of Public Social Services,State HDAP Rapid Rehousing,RRH,,69065,C,3,,3.0,3,CA,Riverside County
195764,CA-503,2020,WIND,Youth Center,ES,F,63144,C,6,0.0,3.0,6,CA,Sacramento
195765,CA-503,2020,WIND,Doug's Place,ES,F,63144,C,6,0.0,6.0,6,CA,Sacramento
195766,CA-524,2020,Yuba County CalWORKs,Housing Support Program,RRH,,69115,C,126,,126.0,126,CA,Yuba County
195768,CA-503,2020,WIND,Common Ground,ES,F,69067,C,20,,19.0,20,CA,Sacramento County
195769,CA-608,2020,Operation Safe House,OSH Main Street Transitional Housing,TH,,63048,C,15,,11.0,15,CA,Riverside
195777,CA-503,2020,WellSpace Health,T-3 Shelter,ES,F,63144,C,10,0.0,7.0,10,CA,Sacramento
195778,CA-503,2020,WellSpace Health,Interim Care Program (ICP),ES,F,63144,C,18,0.0,15.0,18,CA,Sacramento
195780,CA-503,2020,WellSpace Health,Interim Care Program (ICP PLUS),ES,F,63144,C,16,0.0,12.0,16,CA,Sacramento
195783,CA-510,2020,Center for Human Services -  CHS,Hutton House,ES,F,62292,C,7,0.0,7.0,7,CA,Modesto
195785,CA-603,2020,Good Samaritan Shelter,Pine Street Bungalows,PSH,,63372,C,6,,8.0,6,CA,Santa Maria
195786,CA-503,2020,VOA - Open Arms,Open Arms Emergency Shelter,TH,,63144,C,12,,12.0,12,CA,Sacramento
195788,CA-503,2020,VOA - Bannon Street,Bannon Street Family Emergency Shelter - ES,ES,F,63144,C,58,0.0,45.0,58,CA,Sacramento
195789,CA-505,2020,"SHELTER, Inc.",Permanent Step,PSH,,69013,C,19,,19.0,19,CA,Contra Costa County
195792,CA-503,2020,Union Gospel Mission,Emergency Shelter,ES,F,63144,C,56,0.0,41.0,56,CA,Sacramento
195793,CA-505,2020,Hope Solutions,ACCESS,PSH,,60810,C,50,,50.0,50,CA,Concord
195794,CA-603,2020,CityNet,Connect Home PSH,PSH,,63348,C,4,,4.0,4,CA,Santa Barbara
195795,CA-503,2020,Turning Point Community Programs,Cathcart Emergency Shelter,ES,F,69067,C,6,0.0,7.0,6,CA,Sacramento County
195797,CA-503,2020,"TLCS, Inc.",Palmer Apartments,ES,F,63144,C,48,0.0,38.0,48,CA,Sacramento
195798,CA-503,2020,Salvation Army,SHRA Emergency Shelter (Lodge Program),ES,F,63144,C,24,0.0,15.0,24,CA,Sacramento
195799,CA-503,2020,Salvation Army,Salvation Army Veterans,ES,F,63144,C,40,0.0,36.0,40,CA,Sacramento
195800,CA-510,2020,Turlock Gospel Mission,TGP Women Shelter,ES,F,63798,C,22,,22.0,22,CA,Turlock
195801,CA-503,2020,Saint John's Program for Real Change,Cal Works Emergency Shelter Program,ES,F,63144,C,163,0.0,150.0,163,CA,Sacramento
195805,CA-503,2020,Sacramento LGBT Community Center,Emergency Housing Program,ES,F,63144,C,0,0.0,0.0,3,CA,Sacramento
195807,CA-503,2020,Sacramento County Re-housing Shelter,Re-housing Shelter,ES,F,63144,C,75,0.0,68.0,75,CA,Sacramento
195810,CA-503,2020,Sacramento Area Emergency Housing  DBA Next Move,Family Shelter,ES,F,63144,C,71,0.0,73.0,71,CA,Sacramento
195812,CA-503,2020,Loaves and Fishes,Sister Noras Place,ES,F,63144,C,16,0.0,16.0,16,CA,Sacramento
195813,CA-506,2020,Housing Resource Center,ESG RRH,RRH,,69053,C,0,,0.0,0,CA,Monterey County
195815,CA-503,2020,Frances House,Emergency Hotel Vouchers,ES,V,63144,C,4,0.0,0.0,4,CA,Sacramento
195821,CA-503,2020,Family Promise of Sacramento (Interfaith Network),Family Promise Center,ES,O,69067,C,14,0.0,14.0,14,CA,Sacramento County
195823,CA-603,2020,Housing Authority of the County of Santa Barbara,VASH-Housing Authority of the County of Santa Barbara,PSH,,69083,C,261,,151.0,261,CA,Santa Barbara County
195825,CA-503,2020,City of Sacramento,North 5th Navigation Center,ES,F,63144,C,104,,41.0,104,CA,Sacramento
195827,CA-603,2020,Housing Authority of the City of Santa Barbara,VASH,PSH,,63348,C,30,,8.0,30,CA,Santa Barbara
195836,CA-515,2020,Advocates for Mentally Ill Housing,HUD Permanent Supportive Housing,PSH,,69061,C,10,,10.0,10,CA,Placer County
195876,CA-502,2020,Housing Consortium of the East Bay (HCEB),Lake Merritt Community Cabins,ES,F,62508,C,40,,32.0,40,CA,Oakland
195880,CA-502,2020,Bay Area Community Services (BACS),Berkeley Stair Center,ES,F,60324,C,45,,22.0,45,CA,Berkeley
195883,CA-502,2020,East Oakland Community Project (EOCP),Winter Shelter Expansion,ES,F,62508,C,0,10.0,1.0,10,CA,Oakland
195889,CA-502,2020,Second Chance,Second Chance Shelter,ES,F,69001,C,32,0.0,14.0,32,CA,Alameda County
195890,CA-519,2020,Jesus Center,Sequoia House,TH,,60684,C,9,,0.0,9,CA,Chico
195897,CA-502,2020,St. Vincent de Paul,SVDP Shelter (ES),ES,F,62508,C,100,,86.0,100,CA,Oakland
195903,CA-515,2020,Advocates for Mentally Ill Housing,ESG Rapid Re-Housing,RRH,,69061,C,1,,1.0,1,CA,Placer County
195906,CA-519,2020,BC Dept of Social Services,Housing and Disability Advocacy Program,TH,,69007,C,26,,26.0,26,CA,Butte County
195907,CA-603,2020,Channel Islands YMCA,My Home at Artisan Court,PSH,,63348,C,9,,9.0,9,CA,Santa Barbara
195919,CA-502,2020,Operation Dignity,OD Service Intensive,TH,,60012,C,42,,44.0,42,CA,Alameda
195920,CA-502,2020,First Place for Youth,FP-OA-TH-Oakland Homeless Youth Housing Collaborative-CoC,TH,,62508,C,9,,5.0,9,CA,Oakland
195921,CA-502,2020,First Place for Youth,FP-NYA-TH-Oakland PATH Re-Housing Initiative,TH,,62508,C,8,,5.0,8,CA,Oakland
195923,CA-603,2020,Santa Barbara Rescue Mission,Homeless Guest Services,ES,F,63348,C,118,0.0,113.0,118,CA,Santa Barbara
195925,CA-502,2020,East Oakland Community Project (EOCP),Families in Transition (FIT) TH - CoO DHS,TH,,62508,C,32,,24.0,32,CA,Oakland
195928,CA-502,2020,Operation Dignity,OD Low Demand,SH,,62508,C,20,,15.0,20,CA,Oakland
195931,CA-603,2020,Santa Barbara Community Housing Corporation,Hotel de Riviera,PSH,,63348,C,22,,20.0,22,CA,Santa Barbara
195934,CA-603,2020,Peoples' Self-Help Housing,Village at Los Carneros,OPH,,69083,C,21,,21.0,21,CA,Santa Barbara County
195935,CA-603,2020,Peoples' Self-Help Housing,Casa de las Flores,OPH,,69083,C,8,,8.0,8,CA,Santa Barbara County
195936,CA-603,2020,Peoples' Self-Help Housing,Victoria Hotel,OPH,,63348,C,26,,26.0,26,CA,Santa Barbara
195937,CA-603,2020,Good Samaritan Shelter,Freedom House,PSH,,63372,C,6,,6.0,6,CA,Santa Maria
195939,CA-603,2020,Good Samaritan Shelter,Casa de Familia,PSH,,63372,C,58,,43.0,58,CA,Santa Maria
195942,CA-603,2020,Housing Authority of the County of Santa Barbara,Pescadero Lofts,PSH,,69083,C,32,,32.0,32,CA,Santa Barbara County
195945,CA-603,2020,Good Samaritan Shelter,Clean and Sober Living - Hermosa House,TH,,63372,C,7,,4.0,7,CA,Santa Maria
195948,CA-603,2020,The Salvation Army,SSVF-Haven,RRH,,69083,C,24,,24.0,24,CA,Santa Barbara County
195952,CA-520,2020,Community Action Agency,D Street Shelter,ES,F,62250,C,60,,53.0,60,CA,Merced
195954,CA-603,2020,Santa Barbara Community Housing Corporation,Hotel del Riviera,TH,,63348,C,4,,4.0,4,CA,Santa Barbara
195956,CA-503,2020,SHRA & VOA Partnership - Capitol Park Hotel,Capitol Park Hotel - ES,ES,F,63144,C,115,,114.0,115,CA,Sacramento
195957,CA-603,2020,Domestic Violence Solutions for Santa Barbara County,Santa Barbara Emergency Shelter,ES,F,63348,C,16,0.0,10.0,16,CA,Santa Barbara
195965,CA-603,2020,Transition House,Mom's Building One and Two,OPH,,63348,C,47,,49.0,47,CA,Santa Barbara
195966,CA-603,2020,Sarah House Santa Barbara,Sarah House,PSH,,63348,C,3,,3.0,3,CA,Santa Barbara
195967,CA-513,2020,Champions Recovery Alternative Program,Grace Homes,PSH,,69031,U,10,,,10,CA,Kings County
195973,CA-603,2020,Good Samaritan Shelter,Cook Street,OPH,,63372,C,12,,10.0,12,CA,Santa Maria
195975,CA-603,2020,Peoples' Self-Help Housing,Jardin de las Rosas,OPH,,63348,C,13,,13.0,13,CA,Santa Barbara
195978,CA-603,2020,Transition House,Rapid Re-housing,RRH,,69083,C,27,,27.0,27,CA,Santa Barbara County
195981,CA-515,2020,Stand Up Placer,Transitional Housing Program,TH,,69061,C,59,,59.0,59,CA,Placer County
195984,CA-603,2020,Housing Authority of the City of Santa Barbara,Artisan Court II,PSH,,63348,C,10,,10.0,10,CA,Santa Barbara
195985,CA-603,2020,Housing Authority of the City of Santa Barbara,Artisan Court,PSH,,63348,C,4,,4.0,4,CA,Santa Barbara
195987,CA-603,2020,Domestic Violence Solutions for Santa Barbara County,Second Stage Transitional Housing,TH,,63348,C,45,,12.0,45,CA,Santa Barbara
195990,CA-603,2020,Good Samaritan Shelter,Family Emergency Shelter,ES,F,63372,C,56,0.0,55.0,56,CA,Santa Maria
195991,CA-503,2020,Bishop Gallegos Maternity Home,Bishop Gallegos Maternity Home Shelter,ES,F,63144,C,12,0.0,9.0,12,CA,Sacramento
195993,CA-603,2020,Domestic Violence Solutions for Santa Barbara County,Santa Maria Emergency Shelter,ES,F,63372,C,32,0.0,11.0,32,CA,Santa Maria
195998,CA-522,2020,Department of Health and Human Services Social Services,HART Consolidated,PSH,,69023,C,9,,10.0,9,CA,Humboldt County
196018,CA-603,2020,WillBridge of Santa Barbara,S/A State Street,PSH,,63348,C,8,,8.0,8,CA,Santa Barbara
196037,CA-510,2020,Community Housing and Shelter Services - CHSS,MOD ESG RRH,RRH,,62292,C,1,,1.0,1,CA,Modesto
196040,CA-603,2020,Santa Barbara Community Housing Corporation,Casa Del Mural,PSH,,69083,C,12,,11.0,12,CA,Santa Barbara County
196056,CA-510,2020,Community Housing and Shelter Services - CHSS,Housing for Persons in Recovery,PSH,,62292,C,35,,35.0,35,CA,Modesto
196058,CA-510,2020,Community Housing and Shelter Services - CHSS,PSH Children 2,PSH,,62292,C,14,,14.0,14,CA,Modesto
196061,CA-510,2020,Community Housing and Shelter Services - CHSS,PSH Children 1,PSH,,62292,C,8,,8.0,8,CA,Modesto
196079,CA-608,2020,Path of Life Ministries Inc,POL Cold Weather Emergency Shelter,ES,F,63048,C,0,55.0,51.0,55,CA,Riverside
196085,CA-603,2020,PathPoint,Paths to Recovery,PSH,,63348,C,26,,24.0,26,CA,Santa Barbara
196100,CA-502,2020,Building Futures with Women & Children (BFWC),Sister Me Home / Safe House,ES,F,63276,C,20,,17.0,20,CA,San Leandro
196108,CA-608,2020,Social Work Action Group,LE/Wildomar HEAP Motel Voucher,ES,V,61870,U,30,0.0,,30,CA,Lake Elsinore
196111,CA-603,2020,Good Samaritan Shelter,SSVF,RRH,,63372,C,3,,3.0,3,CA,Santa Maria
196149,CA-510,2020,Community Housing and Shelter Services - CHSS,CHSS BHRS,ES,V,62292,C,2,,2.0,2,CA,Modesto
196187,CA-603,2020,Junior League,Santa Barbara Safe House,ES,F,63348,C,6,,6.0,6,CA,Santa Barbara
196227,CA-510,2020,Modesto Gospel Mission,New Life -Men,TH,,62292,C,55,,45.0,55,CA,Modesto
196231,CA-515,2020,The Gathering Inn,The Gathering Inn South Placer,ES,O,63108,C,66,,66.0,66,CA,Roseville
196261,CA-519,2020,Housing Authority of Butte County,Search South - SPC,PSH,,69007,C,5,,4.0,5,CA,Butte County
196262,CA-519,2020,Chico Housing Action Team,Housing Now,OPH,,60684,C,63,,63.0,63,CA,Chico
196277,CA-515,2020,Stand Up Placer,Domestic Violence Safe House Program,ES,F,69061,C,50,,18.0,50,CA,Placer County
196284,CA-515,2020,Advocates for Mentally Ill Housing,Timberline,PSH,,69061,C,5,,5.0,5,CA,Placer County
196285,CA-505,2020,STAND for Families Against Violence,Transitional Housing,TH,,69013,C,27,,27.0,27,CA,Contra Costa County
196288,CA-515,2020,Advocates for Mentally Ill Housing,Phoenix,PSH,,63054,C,6,,6.0,6,CA,Rocklin City
196290,CA-515,2020,Advocates for Mentally Ill Housing,Placer Street Shared Housing,PSH,,69061,C,12,,12.0,12,CA,Placer County
196292,CA-511,2020,Stockton Self Help Housing,SSSH housing,ES,F,63624,C,50,0.0,40.0,50,CA,Stockton
196297,CA-515,2020,Advocates for Mentally Ill Housing,Peer Supported Transitional Housing (PSTH),TH,,69061,C,6,,5.0,6,CA,Placer County
196299,CA-515,2020,Advocates for Mentally Ill Housing,Newcastle,TH,,69061,C,5,,5.0,5,CA,Placer County
196303,CA-515,2020,Advocates for Mentally Ill Housing,Monarch House,ES,F,69061,C,5,,2.0,5,CA,Placer County
196307,CA-515,2020,Advocates for Mentally Ill Housing,Maureen's House,TH,,63108,C,6,,6.0,6,CA,Roseville
196309,CA-515,2020,Advocates for Mentally Ill Housing,Main Street,PSH,,63108,C,20,,20.0,20,CA,Roseville
196310,CA-515,2020,Advocates for Mentally Ill Housing,Lake Arthur,PSH,,69061,C,8,,8.0,8,CA,Placer County
196311,CA-607,2020,Pacific Clinics,Casa Maria,ES,F,62724,C,13,0.0,13.0,13,CA,Pasadena
196312,CA-519,2020,Youth For Change,6th Street Center for Youth - PSH (Warner St),PSH,,60684,C,12,,12.0,12,CA,Chico
196313,CA-505,2020,Hope Solutions,HousingWorks Rapid Rehousing,RRH,,69013,C,125,,125.0,125,CA,Contra Costa County
196314,CA-519,2020,Youth For Change,6th Street Center for Youth - ES (HEART),ES,O,69007,C,4,0.0,0.0,4,CA,Butte County
196318,CA-515,2020,Advocates for Mentally Ill Housing,Helen's House,TH,,63054,C,4,,4.0,4,CA,Rocklin City
196320,CA-515,2020,Advocates for Mentally Ill Housing,CalWORKs Rapid Re-Housing,RRH,,69061,C,41,,41.0,41,CA,Placer County
196323,CA-519,2020,Youth For Change,6th Street Center for Youth - PSH (Laurel St),PSH,,60684,U,4,,,4,CA,Chico
196327,CA-505,2020,"SHELTER, Inc.",GPD-Veteran Transitional Program/Casa Verde,TH,,60102,C,16,,12.0,16,CA,Antioch
196339,CA-502,2020,Building Futures with Women & Children (BFWC),BFWC Bessie Coleman Permanent,PSH,,60012,C,53,,69.0,53,CA,Alameda
196342,CA-502,2020,Building Futures with Women & Children (BFWC),Midway Shelter,ES,F,60012,C,25,0.0,21.0,25,CA,Alameda
196352,CA-505,2020,Contra Costa Health Services Homeless Program,Contra Costa Project-Based Rental Assistance,PSH,,69013,C,7,,7.0,7,CA,Contra Costa County
196354,CA-512,2020,Mental Health Association,Cedar Street Apartments,PSH,,62976,C,14,,14.0,14,CA,Redwood City
196368,CA-512,2020,Housing Authority of SM County,Belmont Apartments - SP8,PSH,,69081,C,24,,23.0,24,CA,San Mateo County
196623,CA-502,2020,Roots Community Health Center,Miller St Community Cabins,ES,F,62508,C,38,,34.0,38,CA,Oakland
196723,CA-510,2020,Salvation Army,GPD Berberian Transitional,TH,,62292,C,16,,13.0,16,CA,Modesto
196724,CA-502,2020,Alpha Project for the Homeless,C.L. Dellums Apts (LLMC),PSH,,62508,C,72,,24.0,72,CA,Oakland
196770,CA-607,2020,City of Pasadena,Shelter Plus Care,PSH,,62724,C,74,,64.0,74,CA,Pasadena
196816,CA-510,2020,Salvation Army,Berberian  Shelter,ES,F,62292,C,149,,129.0,149,CA,Modesto
196822,CA-510,2020,Salvation Army,Sheriff's Assistance Program,ES,F,62292,C,20,,13.0,20,CA,Modesto
196831,CA-607,2020,Alliance for Housing & Healing dba Serra Project,CHOISS-1,PSH,,62724,C,7,,7.0,7,CA,Pasadena
196906,CA-512,2020,Housing Authority of SM County,Housing Readiness Program,PSH,,69081,C,287,,409.0,287,CA,San Mateo County
197010,CA-607,2020,Foothill Unity Center,Rapid Rehousing - CESH,RRH,,62724,C,1,,1.0,1,CA,Pasadena
197177,CA-512,2020,Telecare,MHSA PH Program (Master Leasing),PSH,,69081,C,99,,99.0,99,CA,San Mateo County
197290,CA-510,2020,Housing Authority County of Stanislaus - HACS,"SPC 1-4 6, 7,8",PSH,,62292,C,141,,141.0,141,CA,Modesto
197410,CA-510,2020,Community Impact Central Valley - CICV,Halo House 1,PSH,,62292,C,12,,11.0,12,CA,Modesto
197445,CA-510,2020,Community Impact Central Valley - CICV,Halo House 3,PSH,,62292,C,30,,24.0,30,CA,Modesto
197446,CA-510,2020,Community Impact Central Valley - CICV,Halo House 5,PSH,,62292,C,18,,16.0,18,CA,Modesto
197449,CA-510,2020,Community Impact Central Valley - CICV,HALO - 14,PSH,,62292,C,6,,5.0,6,CA,Modesto
197458,CA-510,2020,Community Impact Central Valley - CICV,Athens,TH,,62292,C,4,,4.0,4,CA,Modesto
197468,CA-510,2020,Community Impact Central Valley - CICV,2nd St - Oakdale,TH,,69099,C,7,,3.0,7,CA,Stanislaus County
197873,CA-522,2020,Arcata House Partnership,SVK House,PSH,,69023,C,6,,7.0,6,CA,Humboldt County
197879,CA-520,2020,Turning Point Community Programs,Turning Point,PSH,,69047,C,11,,8.0,11,CA,Merced County
197881,CA-520,2020,"Sierra Saving Grace Homeless Project, Inc.",H2H Navigation - RRH,RRH,,62250,C,46,,46.0,46,CA,Merced
197882,CA-520,2020,Merced County Rescue Mission,Hope for Men,TH,,62250,C,20,,24.0,20,CA,Merced
197883,CA-520,2020,Merced County Mental Health,Project Hope Westside,PSH,,62250,C,8,,8.0,8,CA,Merced
197884,CA-520,2020,Merced County Mental Health,Parsons House,TH,,62250,C,4,,3.0,4,CA,Merced
197885,CA-520,2020,Merced County Human Services Agency,Motel Vouchers,ES,V,62250,C,171,0.0,80.0,171,CA,Merced
197886,CA-520,2020,Housing Authority of the County of Merced,VASH,PSH,,62250,C,85,,43.0,85,CA,Merced
197888,CA-520,2020,Housing Authority of the County of Merced,Shelter Plus Care,PSH,,62250,C,8,,8.0,8,CA,Merced
197889,CA-512,2020,LifeMoves,First Step for Families,ES,F,63312,C,117,,136.0,117,CA,San Mateo
197890,CA-520,2020,Community Social Model Advocates,Hobie House,TH,,69047,C,25,,19.0,25,CA,Merced County
197891,CA-607,2020,Union Station Homeless Services,Housing & Jobs Collaborative,RRH,,62724,C,19,,19.0,19,CA,Pasadena
197913,CA-522,2020,Arcata House Partnership,Apartments First!,PSH,,69023,C,27,,31.0,27,CA,Humboldt County
197917,CA-522,2020,Arcata House Partnership,Apartments First 2,PSH,,69023,C,4,,6.0,4,CA,Humboldt County
198043,CA-520,2020,Merced County Human Services Agency,Housing Support Program,PSH,,69047,C,33,,33.0,33,CA,Merced County
198096,CA-512,2020,MidPen Housing,Delaware Pacific,PSH,,63312,C,30,,19.0,30,CA,San Mateo
198097,CA-512,2020,MidPen Housing,636 El Camino Apartments,PSH,,63564,C,35,,17.0,35,CA,South San Francisco
198098,CA-512,2020,LifeMoves,Vendome,PSH,,63312,C,12,,12.0,12,CA,San Mateo
198103,CA-512,2020,Housing Authority of SM County,Permanent Supportive Housing SP18,PSH,,69081,C,20,,22.0,20,CA,San Mateo County
198104,CA-512,2020,Housing Authority of SM County,Permanent Supportive Housing SP17,PSH,,69081,C,24,,26.0,24,CA,San Mateo County
198105,CA-512,2020,Housing Authority of SM County,Permanent Supportive Housing SP16,PSH,,69081,C,69,,89.0,69,CA,San Mateo County
198108,CA-512,2020,Housing Authority of SM County,Shelter Plus Care SRA (SP2),PSH,,69081,C,59,,60.0,59,CA,San Mateo County
198110,CA-512,2020,Housing Authority of SM County,Waverly Place - SP15,PSH,,62976,C,15,,15.0,15,CA,Redwood City
198133,CA-512,2020,Housing Authority of SM County,Permanent Supportive Housing Consolidated SP19,PSH,,69081,C,152,,158.0,152,CA,San Mateo County
198134,CA-512,2020,LifeMoves,SAFE (Savings and Financial Education),RRH,,69081,C,16,,16.0,16,CA,San Mateo County
198135,CA-512,2020,LifeMoves,HUD CoC RRH,RRH,,69081,C,21,,21.0,21,CA,San Mateo County
198139,CA-512,2020,Veterans Resource Centers of America,SSVF - RRH,RRH,,69081,C,10,,10.0,10,CA,San Mateo County
198151,CA-512,2020,LifeMoves,County ESG RRH Program,RRH,,69081,C,24,,24.0,24,CA,San Mateo County
198152,CA-512,2020,Community Overcoming Relationship Abuse,Short Term Housing Assistance (OVW),RRH,,69081,C,7,,7.0,7,CA,San Mateo County
198165,CA-512,2020,Abode Services,Rapid Rehousing,RRH,,69081,C,116,,116.0,116,CA,San Mateo County
198190,CA-512,2020,Abode Services,HSP Rapid Rehousing,RRH,,62976,C,152,,152.0,152,CA,Redwood City
198193,CA-512,2020,StarVista,Daybreak,TH,,62976,C,10,,7.0,10,CA,Redwood City
198194,CA-512,2020,LifeMoves,Redwood Family House,TH,,62976,C,30,,35.0,30,CA,Redwood City
198195,CA-512,2020,LifeMoves,Haven Family House,TH,,69081,C,60,,52.0,60,CA,San Mateo County
198196,CA-512,2020,LifeMoves,Family Crossroads,TH,,60930,C,45,,46.0,45,CA,Daly City
198234,CA-512,2020,Community Overcoming Relationship Abuse,Casa de Sor Juana Ines,TH,,63312,C,20,,12.0,20,CA,San Mateo
198235,CA-512,2020,LifeMoves,HCHV Haven Family House,ES,F,69081,C,41,,15.0,41,CA,San Mateo County
198236,CA-512,2020,Community Overcoming Relationship Abuse,CORA Emergency Shelter,ES,F,63312,C,28,,14.0,28,CA,San Mateo
198242,CA-512,2020,Community Overcoming Relationship Abuse,CORA CoC RRH,RRH,,69081,C,2,,2.0,2,CA,San Mateo County
198252,CA-512,2020,Community Overcoming Relationship Abuse,Provider Based Assistance,OPH,,69081,C,47,,47.0,47,CA,San Mateo County
198253,CA-512,2020,StarVista,Youth House South,ES,F,62976,C,6,,0.0,6,CA,Redwood City
198254,CA-512,2020,Samaritan House,Safe Harbor Emergency Shelter,ES,F,63564,C,90,,84.0,90,CA,South San Francisco
